143	0.000+0.000i
144	-0.000+0.000i
145	-0.000+0.000i
146	0.000+0.000i
147	-0.000+-0.000i
148	-0.000+-0.000i
149	0.000+-0.000i
150	-0.000+0.000i
151	-0.000+0.000i
152	0.000+0.000i
153	0.000+-0.000i
154	0.000+-0.000i
155	-0.000+-0.000i
156	-0.000+-0.000i
157	-0.000+0.000i
158	-0.000+-0.000i
159	-0.000+-0.000i
160	-0.000+0.000i
161	0.000+-0.000i
162	0.000+0.000i
163	0.000+-0.000i
164	-0.000+-0.000i
165	0.000+0.000i
166	-0.000+0.000i
167	-0.000+0.000i
168	0.000+-0.000i
169	-0.000+0.000i
170	-0.000+-0.000i
171	-0.000+-0.000i
172	-0.000+-0.000i
173	-0.000+-0.000i
174	0.000+-0.000i
175	0.000+0.000i
176	-0.000+0.000i
177	-0.000+0.000i
178	-0.000+-0.000i
179	0.000+0.000i
180	-0.000+-0.000i
181	0.000+0.000i
182	-0.000+0.000i
183	-0.000+-0.000i
184	-0.000+-0.000i
185	0.000+-0.000i
186	0.000+0.000i
187	-0.000+-0.000i
188	0.000+0.000i
189	-0.000+-0.000i
190	0.000+-0.000i
191	-0.000+0.000i
192	-0.000+-0.000i
193	0.000+0.000i
194	-0.000+0.000i
195	-0.000+-0.000i
196	0.000+-0.000i
197	-0.000+0.000i
198	0.000+-0.000i
199	0.000+-0.000i
200	0.000+0.000i
201	-0.000+0.000i
202	-0.000+-0.000i
203	-0.000+0.000i
204	-0.000+0.000i
205	0.000+0.000i
206	-0.000+-0.000i
207	0.000+-0.000i
208	0.000+-0.000i
209	0.000+-0.000i
210	0.000+-0.000i
211	-0.000+0.000i
212	-0.000+-0.000i
213	0.000+0.000i
214	-0.000+-0.000i
215	0.000+-0.000i
216	0.000+0.000i
217	-0.000+0.000i
218	0.000+-0.000i
219	-0.000+0.000i
220	0.000+0.000i
221	-0.000+0.000i
222	0.000+0.000i
223	-0.000+-0.000i
224	0.000+0.000i
225	0.000+0.000i
226	-0.000+-0.000i
227	-0.000+-0.000i
228	-0.000+-0.000i
229	-0.000+-0.000i
230	0.000+0.000i
231	0.000+-0.000i
232	0.000+-0.000i
233	0.000+-0.000i
234	-0.000+-0.000i
235	-0.000+0.000i
236	-0.000+0.000i
237	-0.000+0.000i
238	-0.000+0.000i
239	0.000+-0.000i
240	0.000+-0.000i
241	0.000+-0.000i
242	-0.000+-0.000i
243	0.000+-0.000i
244	-0.000+-0.000i
245	0.000+-0.000i
246	0.000+0.000i
247	-0.000+0.000i
248	0.000+-0.000i
249	-0.000+0.000i
250	-0.000+0.000i
251	-0.000+0.000i
252	0.000+0.000i
253	-0.000+-0.000i
254	0.000+-0.000i
255	0.000+0.000i
256	-0.000+-0.000i
257	-0.000+0.000i
258	-0.000+0.000i
259	-0.000+0.000i
260	0.000+0.000i
261	0.000+0.000i
262	0.000+-0.000i
263	-0.000+0.000i
264	-0.000+-0.000i
265	0.000+0.000i
266	-0.000+0.000i
267	0.000+-0.000i
268	0.000+0.000i
269	-0.000+-0.000i
270	0.000+-0.000i
271	0.000+0.000i
272	-0.000+0.000i
273	0.000+-0.000i
274	-0.000+0.000i
275	-0.000+-0.000i
276	0.000+0.000i
277	-0.000+-0.000i
278	0.000+-0.000i
279	0.000+0.000i
280	0.000+0.000i
281	-0.000+0.000i
282	-0.000+-0.000i
283	0.000+-0.000i
284	-0.000+0.000i
285	-0.000+-0.000i
286	0.000+0.000i
287	-0.000+0.000i
288	0.000+-0.000i
289	-0.000+0.000i
290	-0.000+0.000i
291	0.000+-0.000i
292	-0.000+-0.000i
293	0.000+-0.000i
294	0.000+0.000i
295	0.000+0.000i
296	0.000+0.000i
297	-0.000+0.000i
298	-0.000+-0.000i
299	-0.000+-0.000i
300	-0.000+0.000i
301	-0.000+-0.000i
302	0.000+0.000i
303	-0.000+0.000i
304	0.000+-0.000i
305	-0.000+0.000i
306	0.000+0.000i
307	-0.000+-0.000i
308	-0.000+-0.000i
309	-0.000+-0.000i
310	-0.000+0.000i
311	0.000+-0.000i
312	0.000+0.000i
313	-0.000+-0.000i
314	0.000+-0.000i
315	-0.000+0.000i
316	0.000+0.000i
317	-0.000+0.000i
318	-0.000+-0.000i
319	-0.000+0.000i
320	-0.000+-0.000i
321	-0.000+0.000i
322	-0.000+0.000i
323	-0.000+-0.000i
324	-0.000+-0.000i
325	-0.000+0.000i
326	0.000+0.000i
327	0.000+-0.000i
328	0.000+0.000i
329	-0.000+-0.000i
330	-0.000+-0.000i
331	0.000+-0.000i
332	-0.000+0.000i
333	0.000+0.000i
334	-0.000+-0.000i
335	0.000+-0.000i
336	0.000+0.000i
337	-0.000+-0.000i
338	0.000+0.000i
339	-0.000+0.000i
340	-0.000+-0.000i
341	0.000+0.000i
342	-0.000+0.000i
343	0.000+0.000i
344	0.000+-0.000i
345	-0.000+-0.000i
346	-0.000+0.000i
347	-0.000+0.000i
348	-0.000+0.000i
349	-0.000+-0.000i
350	-0.000+-0.000i
351	0.000+0.000i
352	-0.000+0.000i
353	0.000+0.000i
354	-0.000+-0.000i
355	-0.000+0.000i
356	0.000+-0.000i
357	-0.000+0.000i
358	0.000+-0.000i
359	-0.000+-0.000i
360	-0.000+-0.000i
361	0.000+-0.000i
362	-0.000+0.000i
363	-0.000+-0.000i
364	0.000+-0.000i
365	-0.000+0.000i
366	0.000+-0.000i
367	0.000+0.000i
368	-0.000+0.000i
369	-0.000+0.000i
370	-0.000+-0.000i
371	0.000+-0.000i
372	-0.000+-0.000i
373	-0.000+-0.000i
374	0.000+-0.000i
375	0.000+-0.000i
376	-0.000+0.000i
377	-0.000+0.000i
378	-0.000+-0.000i
379	0.000+0.000i
380	0.000+0.000i
381	-0.000+-0.000i
382	0.000+-0.000i
383	-0.000+-0.000i
384	0.000+-0.000i
385	0.000+0.000i
386	-0.000+0.000i
387	-0.000+-0.000i
388	-0.000+-0.000i
389	-0.000+-0.000i
390	0.000+0.000i
391	0.000+0.000i
392	0.000+0.000i
393	-0.000+0.000i
394	-0.000+-0.000i
395	0.000+0.000i
396	0.000+0.000i
397	0.000+-0.000i
398	-0.000+-0.000i
399	-0.000+-0.000i
400	-0.000+-0.000i
401	-0.000+-0.000i
402	-0.000+0.000i
403	-0.000+0.000i
404	0.000+-0.000i
405	-0.000+0.000i
406	0.000+-0.000i
407	0.000+-0.000i
408	0.000+0.000i
409	0.000+-0.000i
410	0.000+-0.000i
411	0.000+0.000i
412	0.000+0.000i
413	-0.000+-0.000i
414	-0.000+-0.000i
415	-0.000+0.000i
416	-0.000+-0.000i
417	-0.000+0.000i
418	-0.000+0.000i
419	-0.000+-0.000i
420	-0.000+-0.000i
421	-0.000+0.000i
422	0.000+0.000i
423	0.000+0.000i
424	0.000+0.000i
425	0.000+0.000i
426	-0.000+-0.000i
427	0.000+0.000i
428	0.000+0.000i
429	-0.000+0.000i
430	-0.000+0.000i
431	-0.000+-0.000i
432	-0.000+-0.000i
433	-0.000+0.000i
434	0.000+0.000i
435	-0.000+-0.000i
436	-0.000+-0.000i
437	0.000+-0.000i
438	0.000+0.000i
439	-0.000+0.000i
440	0.000+-0.000i
441	0.000+0.000i
442	-0.000+-0.000i
443	0.000+-0.000i
444	0.000+0.000i
445	-0.000+-0.000i
446	-0.000+0.000i
447	-0.000+-0.000i
448	-0.000+-0.000i
449	0.000+-0.000i
450	0.000+0.000i
451	-0.000+-0.000i
452	0.000+0.000i
453	-0.000+0.000i
454	0.000+-0.000i
455	-0.000+-0.000i
456	0.000+-0.000i
457	0.000+-0.000i
458	-0.000+0.000i
459	0.000+-0.000i
460	0.000+-0.000i
461	-0.000+0.000i
462	0.000+-0.000i
463	0.000+0.000i
464	0.000+0.000i
465	-0.000+0.000i
466	-0.000+-0.000i
467	0.000+0.000i
468	-0.000+-0.000i
469	0.000+-0.000i
470	0.000+0.000i
471	0.000+0.000i
472	0.000+0.000i
473	-0.000+0.000i
474	-0.000+-0.000i
475	0.000+0.000i
476	-0.000+0.000i
477	0.000+-0.000i
478	0.000+0.000i
479	-0.000+0.000i
480	0.000+-0.000i
481	-0.000+-0.000i
482	-0.000+0.000i
483	0.000+-0.000i
484	-0.000+-0.000i
485	-0.000+-0.000i
486	0.000+0.000i
487	-0.000+0.000i
488	-0.000+0.000i
489	-0.000+0.000i
490	-0.000+-0.000i
491	0.000+0.000i
492	0.000+0.000i
493	-0.000+-0.000i
494	0.000+0.000i
495	0.000+0.000i
496	-0.000+-0.000i
497	0.000+0.000i
498	-0.000+0.000i
499	-0.000+-0.000i
500	0.000+0.000i
501	-0.000+0.000i
502	0.000+-0.000i
503	0.000+0.000i
504	-0.000+-0.000i
505	0.000+-0.000i
506	-0.000+-0.000i
507	-0.000+-0.000i
508	0.000+0.000i
509	0.000+0.000i
510	0.000+-0.000i
511	0.000+0.000i
512	-0.000+0.000i
513	0.000+-0.000i
514	0.000+0.000i
515	0.000+-0.000i
516	0.000+-0.000i
517	-0.000+0.000i
518	-0.000+0.000i
519	0.000+0.000i
520	-0.000+0.000i
521	0.000+-0.000i
522	0.000+0.000i
523	-0.000+-0.000i
524	0.000+-0.000i
525	-0.000+0.000i
526	-0.000+-0.000i
527	0.000+-0.000i
528	-0.000+0.000i
529	0.000+-0.000i
530	0.000+-0.000i
531	-0.000+0.000i
532	0.000+-0.000i
533	0.000+-0.000i
534	-0.000+0.000i
535	-0.000+-0.000i
536	-0.000+-0.000i
537	-0.000+-0.000i
538	0.000+-0.000i
539	-0.000+0.000i
540	-0.000+0.000i
541	0.000+0.000i
542	-0.000+-0.000i
543	-0.000+0.000i
544	0.000+0.000i
545	-0.000+0.000i
546	0.000+-0.000i
547	0.000+0.000i
548	-0.000+-0.000i
549	0.000+-0.000i
550	-0.000+0.000i
551	-0.000+-0.000i
552	0.000+-0.000i
553	0.000+-0.000i
554	0.000+-0.000i
555	0.000+0.000i
556	-0.000+0.000i
557	0.000+-0.000i
558	-0.000+0.000i
559	-0.000+-0.000i
560	0.000+-0.000i
561	0.000+-0.000i
562	0.000+0.000i
563	-0.000+-0.000i
564	0.000+0.000i
565	0.000+0.000i
566	-0.000+-0.000i
567	0.000+0.000i
568	0.000+0.000i
569	-0.000+0.000i
570	0.000+0.000i
571	-0.000+-0.000i
572	0.000+-0.000i
573	-0.000+0.000i
574	0.000+-0.000i
575	0.000+0.000i
576	-0.000+0.000i
577	0.000+0.000i
578	-0.000+-0.000i
579	-0.000+0.000i
580	0.000+-0.000i
581	0.000+0.000i
582	-0.000+0.000i
583	0.000+-0.000i
584	0.000+0.000i
585	-0.000+-0.000i
586	0.000+-0.000i
587	0.000+0.000i
588	-0.000+0.000i
589	-0.000+0.000i
590	0.000+-0.000i
591	-0.000+-0.000i
592	-0.000+0.000i
593	-0.000+0.000i
594	-0.000+-0.000i
595	-0.000+-0.000i
596	0.000+-0.000i
597	0.000+-0.000i
598	-0.000+0.000i
599	0.000+-0.000i
600	0.000+-0.000i
601	0.000+-0.000i
602	0.000+-0.000i
603	-0.000+-0.000i
604	-0.000+0.000i
605	-0.000+0.000i
606	-0.000+-0.000i
607	-0.000+-0.000i
608	-0.000+0.000i
609	-0.000+-0.000i
610	-0.000+0.000i
611	-0.000+0.000i
612	0.000+-0.000i
613	0.000+-0.000i
614	0.000+0.000i
615	0.000+0.000i
616	0.000+-0.000i
617	0.000+0.000i
618	0.000+0.000i
619	-0.000+-0.000i
620	0.000+0.000i
621	-0.000+-0.000i
622	-0.000+-0.000i
623	-0.000+0.000i
624	-0.000+0.000i
625	-0.000+0.000i
626	-0.000+0.000i
627	0.000+0.000i
628	0.000+-0.000i
629	0.000+-0.000i
630	-0.000+0.000i
631	-0.000+-0.000i
632	0.000+-0.000i
633	0.000+-0.000i
634	0.000+-0.000i
635	-0.000+0.000i
636	-0.000+0.000i
637	-0.000+0.000i
638	-0.000+-0.000i
639	0.000+-0.000i
640	0.000+0.000i
641	-0.000+0.000i
642	0.000+0.000i
643	-0.000+0.000i
644	0.000+-0.000i
645	0.000+-0.000i
646	-0.000+0.000i
647	-0.000+-0.000i
648	-0.000+-0.000i
649	0.000+0.000i
650	0.000+0.000i
651	-0.000+0.000i
652	-0.000+0.000i
653	0.000+0.000i
654	-0.000+0.000i
655	-0.000+-0.000i
656	-0.000+-0.000i
657	0.000+-0.000i
658	0.000+0.000i
659	-0.000+-0.000i
660	0.000+0.000i
661	-0.000+0.000i
662	-0.000+-0.000i
663	0.000+0.000i
664	-0.000+0.000i
665	-0.000+0.000i
666	0.000+0.000i
667	-0.000+-0.000i
668	0.000+0.000i
669	-0.000+-0.000i
670	-0.000+0.000i
671	-0.000+-0.000i
672	-0.000+-0.000i
673	0.000+-0.000i
674	-0.000+0.000i
675	-0.000+0.000i
676	-0.000+-0.000i
677	-0.000+-0.000i
678	-0.000+-0.000i
679	-0.000+0.000i
680	0.000+0.000i
681	0.000+-0.000i
682	-0.000+-0.000i
683	0.000+-0.000i
684	-0.000+0.000i
685	-0.000+-0.000i
686	0.000+-0.000i
687	-0.000+0.000i
688	0.000+-0.000i
689	0.000+0.000i
690	-0.000+0.000i
691	0.000+-0.000i
692	-0.000+-0.000i
693	0.000+0.000i
694	-0.000+0.000i
695	-0.000+0.000i
696	0.000+-0.000i
697	0.000+0.000i
698	0.000+-0.000i
699	-0.000+-0.000i
700	-0.000+0.000i
701	-0.000+0.000i
702	-0.000+-0.000i
703	0.000+-0.000i
704	-0.000+0.000i
705	-0.000+0.000i
706	-0.000+0.000i
707	-0.000+-0.000i
708	0.000+-0.000i
709	-0.000+-0.000i
710	0.000+0.000i
711	-0.000+0.000i
712	0.000+-0.000i
713	0.000+0.000i
714	-0.000+-0.000i
715	-0.000+0.000i
716	-0.000+0.000i
717	-0.000+0.000i
718	0.000+-0.000i
719	-0.000+-0.000i
720	0.000+0.000i
721	-0.000+-0.000i
722	0.000+-0.000i
723	-0.000+0.000i
724	-0.000+-0.000i
725	-0.000+0.000i
726	-0.000+0.000i
727	-0.000+-0.000i
728	0.000+-0.000i
729	0.000+-0.000i
730	0.000+-0.000i
731	0.000+0.000i
732	-0.000+0.000i
733	0.000+0.000i
734	-0.000+-0.000i
735	0.000+-0.000i
736	0.000+0.000i
737	-0.000+-0.000i
738	0.000+-0.000i
739	-0.000+0.000i
740	-0.000+-0.000i
741	0.000+0.000i
742	-0.000+0.000i
743	-0.000+-0.000i
744	0.000+-0.000i
745	0.000+-0.000i
746	0.000+0.000i
747	-0.000+0.000i
748	0.000+-0.000i
749	-0.000+0.000i
750	-0.000+-0.000i
751	0.000+0.000i
752	-0.000+-0.000i
753	0.000+-0.000i
754	0.000+0.000i
755	-0.000+0.000i
756	0.000+-0.000i
757	0.000+0.000i
758	-0.000+-0.000i
759	0.000+-0.000i
760	-0.000+0.000i
761	-0.000+-0.000i
762	0.000+0.000i
763	0.000+-0.000i
764	0.000+-0.000i
765	-0.000+-0.000i
766	-0.000+-0.000i
767	0.000+0.000i
768	-0.000+0.000i
769	0.000+0.000i
770	0.000+0.000i
771	-0.000+0.000i
772	0.000+-0.000i
773	-0.000+-0.000i
774	-0.000+-0.000i
775	-0.000+-0.000i
776	0.000+0.000i
777	-0.000+-0.000i
778	0.000+-0.000i
779	0.000+0.000i
780	-0.000+0.000i
781	0.000+0.000i
782	-0.000+0.000i
783	0.000+0.000i
784	0.000+0.000i
785	0.000+0.000i
786	-0.000+-0.000i
787	-0.000+-0.000i
788	-0.000+-0.000i
789	-0.000+-0.000i
790	-0.000+0.000i
791	0.000+0.000i
792	0.000+0.000i
793	0.000+0.000i
794	0.000+-0.000i
795	-0.000+0.000i
796	-0.000+0.000i
797	-0.000+0.000i
798	-0.000+0.000i
799	0.000+-0.000i
800	0.000+-0.000i
801	0.000+-0.000i
802	0.000+-0.000i
803	-0.000+-0.000i
804	0.000+-0.000i
805	-0.000+-0.000i
806	0.000+0.000i
807	-0.000+-0.000i
808	0.000+-0.000i
809	0.000+0.000i
810	-0.000+0.000i
811	0.000+-0.000i
812	-0.000+0.000i
813	-0.000+-0.000i
814	0.000+0.000i
815	0.000+0.000i
816	0.000+0.000i
817	0.000+0.000i
818	-0.000+0.000i
819	0.000+-0.000i
820	-0.000+-0.000i
821	-0.000+-0.000i
822	-0.000+0.000i
823	-0.000+-0.000i
824	0.000+-0.000i
825	0.000+0.000i
826	0.000+0.000i
827	-0.000+-0.000i
828	0.000+0.000i
829	-0.000+0.000i
830	-0.000+-0.000i
831	0.000+-0.000i
832	-0.000+0.000i
833	-0.000+-0.000i
834	0.000+0.000i
835	-0.000+0.000i
836	0.000+-0.000i
837	-0.000+0.000i
838	0.000+-0.000i
839	0.000+0.000i
840	-0.000+0.000i
841	-0.000+0.000i
842	-0.000+-0.000i
843	0.000+-0.000i
844	-0.000+0.000i
845	0.000+-0.000i
846	-0.000+0.000i
847	-0.000+-0.000i
848	-0.000+-0.000i
849	0.000+-0.000i
850	0.000+0.000i
851	-0.000+0.000i
852	-0.000+0.000i
853	-0.000+0.000i
854	-0.000+0.000i
855	-0.000+-0.000i
856	0.000+0.000i
857	-0.000+-0.000i
858	-0.000+-0.000i
859	0.000+-0.000i
860	-0.000+0.000i
861	0.000+0.000i
862	0.000+-0.000i
863	-0.000+-0.000i
864	-0.000+-0.000i
865	0.000+0.000i
866	-0.000+0.000i
867	-0.000+-0.000i
868	-0.000+0.000i
869	-0.000+0.000i
870	0.000+0.000i
871	0.000+0.000i
872	0.000+-0.000i
873	-0.000+-0.000i
874	-0.000+-0.000i
875	0.000+0.000i
876	-0.000+0.000i
877	-0.000+0.000i
878	0.000+-0.000i
879	-0.000+-0.000i
880	-0.000+-0.000i
881	0.000+-0.000i
882	-0.000+-0.000i
883	-0.000+-0.000i
884	0.000+-0.000i
885	0.000+-0.000i
886	-0.000+0.000i
887	0.000+-0.000i
888	0.000+-0.000i
889	-0.000+-0.000i
890	0.000+-0.000i
891	-0.000+0.000i
892	-0.000+0.000i
893	0.000+0.000i
894	0.000+-0.000i
895	-0.000+-0.000i
896	0.000+0.000i
897	-0.000+-0.000i
898	-0.000+0.000i
899	0.000+0.000i
900	0.000+-0.000i
901	0.000+-0.000i
902	0.000+0.000i
903	-0.000+0.000i
904	-0.000+-0.000i
905	0.000+0.000i
906	-0.000+-0.000i
907	-0.000+-0.000i
908	0.000+0.000i
909	-0.000+-0.000i
910	0.000+-0.000i
911	-0.000+0.000i
912	0.000+0.000i
913	0.000+0.000i
914	-0.000+-0.000i
915	0.000+0.000i
916	-0.000+-0.000i
917	0.000+-0.000i
918	-0.000+0.000i
919	0.000+-0.000i
920	-0.000+-0.000i
921	0.000+0.000i
922	0.000+-0.000i
923	-0.000+-0.000i
924	0.000+0.000i
925	0.000+-0.000i
926	-0.000+-0.000i
927	0.000+0.000i
928	-0.000+0.000i
929	-0.000+0.000i
930	0.000+-0.000i
931	-0.000+-0.000i
932	0.000+0.000i
933	0.000+-0.000i
934	0.000+-0.000i
935	0.000+0.000i
936	0.000+0.000i
937	-0.000+0.000i
938	-0.000+-0.000i
939	0.000+0.000i
940	-0.000+-0.000i
941	0.000+0.000i
942	0.000+0.000i
943	-0.000+-0.000i
944	-0.000+-0.000i
945	-0.000+-0.000i
946	0.000+0.000i
947	-0.000+-0.000i
948	0.000+-0.000i
949	0.000+0.000i
950	-0.000+-0.000i
951	-0.000+0.000i
952	0.000+0.000i
953	-0.000+-0.000i
954	0.000+-0.000i
955	0.000+-0.000i
956	-0.000+0.000i
957	-0.000+-0.000i
958	-0.000+-0.000i
959	0.000+-0.000i
960	-0.000+0.000i
961	0.000+0.000i
962	-0.000+0.000i
963	-0.000+0.000i
964	0.000+-0.000i
965	0.000+0.000i
966	0.000+0.000i
967	-0.000+0.000i
968	0.000+0.000i
969	0.000+0.000i
970	-0.000+0.000i
971	0.000+-0.000i
972	-0.000+0.000i
973	0.000+0.000i
974	0.000+-0.000i
975	-0.000+-0.000i
976	0.000+0.000i
977	-0.000+-0.000i
978	0.000+-0.000i
979	-0.000+0.000i
980	-0.000+-0.000i
981	0.000+-0.000i
982	-0.000+0.000i
983	0.000+0.000i
984	-0.000+-0.000i
985	-0.000+0.000i
986	0.000+0.000i
987	-0.000+-0.000i
988	0.000+0.000i
989	-0.000+-0.000i
990	-0.000+-0.000i
991	0.000+0.000i
992	-0.000+0.000i
993	-0.000+-0.000i
994	-0.000+0.000i
995	-0.000+0.000i
996	0.000+-0.000i
997	0.000+-0.000i
998	0.000+-0.000i
999	-0.000+0.000i
1000	-0.000+-0.000i
1001	-0.000+-0.000i
1002	-0.000+0.000i
1003	-0.000+-0.000i
1004	0.000+0.000i
1005	-0.000+0.000i
1006	0.000+-0.000i
1007	-0.000+-0.000i
1008	-0.000+0.000i
1009	-0.000+-0.000i
1010	-0.000+0.000i
1011	0.000+0.000i
1012	0.000+-0.000i
1013	0.000+-0.000i
1014	0.000+0.000i
1015	0.000+0.000i
1016	0.000+-0.000i
1017	0.000+0.000i
1018	0.000+0.000i
1019	-0.000+-0.000i
1020	0.000+0.000i
1021	-0.000+-0.000i
1022	0.000+-0.000i
1023	512.000+0.000i
